imageName,ylabel,plane,helicopter,other,aircraft
2016-08-21T11+41+35_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-10T19+26+39_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T16+48+00_223Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T12+17+11_003Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+19+37_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T15+54+27_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T22+05+36_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T17+44+11_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-28T18+20+30_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T19+20+03_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T21+47+27_912Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+32+37_648Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T15+20+19_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+32+57_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T17+47+55_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T16+25+20_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-26T11+36+09_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-02T15+13+56_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T16+50+03_276Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-10T12+25+33_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-21T19+50+14_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+36+44_150Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T14+09+24_672Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+24+49_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+00+32_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+40+50_516Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-09T15+49+08_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-15T16+38+37_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T18+45+46_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+58+02_697Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T17+18+42_588Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+52+46_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T20+10+41_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+58+49_804Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+03+29_192Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T20+00+29_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T18+18+30_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+38+55_530Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+38+55_894Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-13T18+23+09_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T15+57+25_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T19+45+20_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-16T12+37+31_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+37+54_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+44+50_010Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T18+50+44_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T13+13+51_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+15+57_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+09+22_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-29T17+57+27_497Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T16+14+59_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T14+21+44_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T15+31+41_600Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T22+24+57_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+15+18_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T19+56+21_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-06T11+23+14_584Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+40+12_537Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-08T17+25+59_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-04T19+17+08_500Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-08-14T16+03+20_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T12+03+07_860Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T16+43+41_024Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-21T21+33+00_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T15+38+47_380Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T19+54+19_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+37+14_571Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+39+27_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T12+26+45_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T17+23+21_544Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T21+58+24_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T12+20+05_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+42+20_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+55+56_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+43+01_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T11+59+26_410Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T17+40+33_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T19+12+08_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-18T12+39+16_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+05+26_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T15+02+11_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T15+22+31_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+55+40_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-23T21+04+35_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+32+18_800Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-05T23+17+30_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T15+59+46_610Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T19+25+45_588Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T11+26+35_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T17+27+35_330Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T16+24+33_524Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+46+42_156Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T19+04+24_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T20+56+32_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T11+43+32_252Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+03+44_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+01+27_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T15+16+09_590Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T17+41+26_809Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T20+07+57_251Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+51+15_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+57+52_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+55+48_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T18+39+36_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+42+19_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+30+25_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T13+18+08_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+07+48_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-10T10+28+50_550Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T16+02+14_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+59+48_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T16+06+19_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-17T12+34+01_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T19+41+02_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-06T10+54+07_796Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T11+18+54_422Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+19+31_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+30+13_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-10T18+39+31_550Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-05T15+56+24_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T18+18+32_722Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T18+23+03_840Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T19+33+11_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T13+32+36_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-07T15+14+20_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-12T19+27+21_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+58+16_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T19+46+40_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-10T20+05+43_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T16+47+47_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T15+59+58_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+08+32_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-11T18+02+33_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-16T17+25+22_280Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-10-25T17+44+47_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+08+26_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-02T14+30+44_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T10+42+14_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+40+57_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+55+07_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T13+40+31_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T19+10+32_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T13+02+47_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T20+34+48_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+03+16_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+40+36_390Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-15T15+33+14_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-27T15+06+28_390Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T20+26+58_550Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+46+56_270Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T13+56+03_803Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-01T22+08+08_560Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T11+53+25_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-03T12+34+41_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T18+28+00_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T13+13+50_010Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+05+25_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-22T22+06+39_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T15+08+21_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T21+22+23_246Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T15+48+59_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-04T10+59+54_605Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T14+08+44_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T21+30+04_348Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+36+20_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T16+08+00_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-25T22+06+35_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T20+25+23_521Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-26T20+15+26_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+45+16_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+05+23_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+07+03_434Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T21+00+02_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+56+58_860Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-16T22+08+46_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+26+34_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-17T15+16+19_150Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T18+05+38_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T18+41+05_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T16+56+25_590Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T20+19+42_333Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T18+31+18_828Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+07+18_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T17+32+52_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T14+37+20_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T11+23+14_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+36+26_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-07T20+56+31_110Z,Helicopter,FALSE,TRUE,FALSE,TRUE
2016-08-22T10+46+47_600Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+09+23_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+46+28_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+39+58_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+46+55_190Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T17+56+47_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T19+13+54_492Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+26+38_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T17+34+24_250Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+24+32_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-08T19+15+45_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T16+51+54_390Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-20T12+09+03_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-04T17+50+31_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T14+39+10_590Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T15+50+22_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T20+09+02_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-26T17+19+36_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T17+30+21_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T11+55+01_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+14+55_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-03T13+19+28_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-04T14+33+06_680Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-08-07T19+25+20_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+22+49_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+52+45_167Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T15+53+22_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-12T19+21+59_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T15+49+04_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-13T19+42+01_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+43+47_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T16+10+25_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-31T12+21+14_640Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+20+33_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T14+05+02_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T17+18+27_119Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T11+49+14_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+34+38_747Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+56+59_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+30+02_949Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-30T17+40+26_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T18+08+06_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-12T19+03+40_100Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-11-21T16+06+50_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T18+02+34_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T17+53+59_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+20+24_920Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T20+54+32_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+43+52_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-19T21+48+05_848Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+31+47_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+37+40_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T18+08+11_353Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T21+14+52_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+49+36_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T16+19+21_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T14+27+47_371Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T16+02+31_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+51+05_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+46+01_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-10T18+08+28_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+08+37_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-27T12+24+14_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T13+13+14_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T19+48+25_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+32+54_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T16+58+53_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-17T17+57+18_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T13+43+48_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-02T18+31+58_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-27T12+20+03_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-29T17+46+34_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T13+14+24_956Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+39+04_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-01T16+06+38_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+51+57_726Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+49+52_375Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T19+50+45_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-17T16+52+07_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T16+06+20_781Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-22T11+58+09_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T17+08+46_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-09T12+47+20_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-15T15+18+42_190Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T20+15+25_470Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T15+47+07_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T15+59+03_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+00+16_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T19+44+49_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T16+20+14_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+55+20_361Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+23+12_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+18+32_831Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T18+07+56_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T15+15+31_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T17+38+46_800Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+18+55_800Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-27T20+56+51_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+36+58_221Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-11T14+32+27_680Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-10-26T11+30+39_340Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+36+43_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-18T15+48+29_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T21+34+14_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-29T18+20+19_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-12T18+05+33_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-06T19+39+54_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-22T12+02+24_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+21+27_793Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+43+58_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T13+23+24_645Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+16+19_110Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+57+45_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T19+59+34_900Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+35+57_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+20+13_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T16+35+53_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-06T11+24+22_617Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+42+19_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T15+29+23_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T20+57+16_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+17+27_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T20+16+51_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T22+15+09_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T19+37+59_005Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T18+53+04_095Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T21+15+18_330Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T11+03+03_255Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T19+15+28_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+21+43_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T14+48+33_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T16+11+40_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+25+15_564Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+11+01_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T17+06+57_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-13T18+24+24_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-07T17+44+06_330Z,Airplane,TRUE,FALSE,FALSE,TRUE
